Hours_Studied,Previous_Score,Attendance,Exam_Score
5.920543249964608,41.87899350793508,82.64421537037684,48.629567620414754
5.3896846805402765,68.53521720154669,78.2525146534688,57.91311173796889
2.9606093605822865,89.05312600167065,87.91473135842244,52.71362100630711
5.412723542650902,73.23129673495167,66.10376455377401,65.1898751866785
7.924391877435274,56.24294989184419,75.9491208118226,69.4294885692265
5.897271529029054,48.3240120571396,77.3967490279937,68.8623610436331
6.923974378143682,36.05582709188785,76.33264462010679,56.59972145585531
4.525976059974744,88.43490414418379,98.74574740775381,66.54013151603907
6.499800478847421,58.68676264257469,80.63100001152823,61.82765553917703
5.558535676433052,37.97028378142538,80.11916863408064,45.13216571890835
3.098178540625536,49.68252539910907,86.76087456532753,42.182477220896864
5.637042009597749,48.8285554344648,95.17950343579973,57.06879409451854
3.0166066731193792,57.57328936047628,78.51772498020316,37.888135902592225
3.734239450230416,100.0,87.5277743123226,60.33931351652547
5.378656614584748,78.84409689742353,72.19382481087253,53.35567365189602
5.594488546760248,72.26460621222509,88.1997774664407,75.73708943080152
2.621535069845742,82.9620732351571,84.59037190498644,55.38328420218708
7.107971542365752,92.50792382624157,74.46789617219159,73.75368034864405
6.144012556600946,72.92195641620512,67.78098821692434,64.67724042202455
3.5905431287782323,86.61796183443298,96.932008798621,64.22315711878962
1.9248304071016493,55.38856579435619,94.13413348386578,47.787620192114154
4.710190841837138,52.05902993502415,90.28074041714945,53.43315619085512
4.10811257227768,49.52602817567697,97.93360656829869,49.395606596296155
5.226280914106046,69.40922651314149,90.36906688731149,61.08045827116222
4.273766677688867,25.551839237024346,75.61941469465104,40.81525216135497
0.9850862785099803,84.8705464296603,86.98868179764499,37.73803614045157
4.223306123397683,57.594982921338534,100.0,44.99042898958735
4.388761777863374,77.3943303199654,79.60256568441142,60.32451742995387
6.267322049548118,44.12287512773432,82.00192528941896,59.965040245137544
3.6036006507779006,81.66871118820234,88.83395254944246,54.67724690794511
8.357349346745131,85.7427810521873,100.0,75.24116239165
1.1767188986964858,66.54366281856642,91.7311185290305,37.70769808217235
7.622334995605248,72.9166551897229,76.45545581008992,71.48224736517778
4.55136205824379,49.60648475838089,86.07034771133166,48.69149710117037
6.719169744687113,65.68323282676992,86.02807717781509,58.80420515647361
5.159602968117466,79.5843046263798,91.51159943595246,63.42340014872123
7.279111072050938,60.454903949929815,71.23212668509649,59.91212010451989
4.2252760708943775,87.89567718543428,71.53109973502798,60.12836034822161
2.8027591496443756,38.25200417481727,83.92304994159416,39.91822413410723
7.841008574542126,60.070226178202894,84.79952556691067,72.41793267197272
4.773038708235718,36.18230260028555,76.51267409969742,42.929245683400815
5.443116947248421,69.74243919135564,85.72958305869538,65.67266855241208
7.46950382808959,61.80465097045919,85.23721677419188,61.426852265086374
2.93608951581113,62.3619226268094,100.0,47.46756799822293
6.190981795278515,76.10003337258507,81.03658625481415,59.214987543619934
3.820210487074218,60.74367634536718,73.34983080645031,41.54737490693232
4.735661288711256,100.0,99.56649500888047,63.01583335189742
5.144557930768578,77.127912728773,79.48943926460952,54.50754150909345
1.999556277106128,65.45068522322131,89.18423061129334,53.01396065675018
3.4423259143591305,54.879351893263866,96.29368141771923,46.88898168689263
7.702145784826278,51.339203163834476,100.0,68.59565182851351
6.772382377169591,71.55542431492033,86.52984576061793,64.36967119781993
4.87472084534553,57.10191393940591,73.33860434038695,51.97994069995906
5.486246917025786,79.86326524915896,89.10392560800636,64.12695330044802
4.411514988727085,63.765814998434095,83.81242621830847,48.416173200177994
7.713166771655964,63.81625825727687,74.40346933827576,66.29194898261585
4.599294844411673,66.7197576105383,94.55015774901875,49.58052090912091
5.463684184269696,62.71970290005358,93.5845315971421,57.06714247591196
7.29206028828413,69.15716056745049,98.67836565827429,71.7963637508864
3.445257030308187,96.0426945067637,87.16236609509225,62.090130810282986
8.117578368993788,73.1122900701104,68.44292431042517,65.99621968894101
1.9390771805132463,71.35013352614673,100.0,52.705045868825806
8.259284262225597,76.80510977496546,70.9367385177691,76.67080911285888
4.254648832096051,63.372359071673586,76.0853429043673,47.68631479703469
4.514602504349437,50.54521139302982,79.75889507334342,44.47077280000748
1.2199796576341142,19.71375412291936,90.98891794511006,24.729186260965754
4.090410565244614,34.23757923505248,81.99359034626539,35.53443025778828
2.9203869379462315,76.2191487986685,91.26514355800059,45.28181911673808
3.7847073092530548,70.53198896839005,73.72742727696053,44.25974875432779
4.72537806842224,62.78020326943425,82.63986319808348,55.276007675388826
6.9155832289458115,100.0,94.04783444364548,78.74607749900278
5.415206702801251,64.48611343403223,96.1935259074256,69.3683565702321
5.615353306802228,29.573598334723187,92.99201138091084,55.02664540197634
2.8089612223088753,76.25741602379264,89.61780065770711,49.99412148127689
3.2384918207945397,82.41422592099764,78.43425971748273,49.73627918451544
8.597450036702623,75.80127100753035,76.9545380647716,80.0692095415454
3.529597930473507,82.63588806120687,92.69082230430972,50.0667702458461
8.31241650411459,38.58679972286777,85.85259558384149,64.29697997264132
4.513877602238267,66.42030949477848,76.13616187732538,47.03590044018191
5.004575872287008,52.549610705096704,93.88239157878749,56.93620723670727
7.140730320459859,72.84647133135016,79.15532068935568,73.04041289575142
7.543784843877313,87.80470217066386,99.00832719220459,69.4192466981386
4.778374879441825,59.47807592415649,80.1404851454529,61.36910739622591
4.223513892956922,74.77405281115163,78.45564055128824,49.66143983117482
4.888159102955574,51.853051504648526,79.11044163613609,47.59058731409505
5.675915056464237,64.73726725513279,81.92980252409497,59.30055098365404
6.782607373739511,57.28687361567373,91.13444556126117,58.17362533091996
5.008459717988303,92.01501337994728,83.64550013527739,72.59296735772293
6.237772596046307,48.80272833584199,100.0,52.77700623584442
8.276719464541882,66.32354891234496,84.14830996708432,67.64277806705309
5.762619224529569,85.53968597374754,74.66775310696823,59.45643210473253
5.623305712009556,35.825593243998426,87.17828660513632,55.59906009936357
1.9621783498198644,71.46876048845135,100.0,43.35573132141881
0.0,66.66668695997622,84.86251228194534,37.512173409775826
5.776751458460336,54.782295361601264,67.67263179047715,54.45051828517504
4.8103515374382555,83.24158532443931,76.37235080857405,58.37837726763109
3.970434650170516,90.73943513759018,88.28613173251394,52.6280569352782
5.487060408372689,74.86979202173583,66.1171404135965,54.742989109706606
4.879192541606184,60.54845824545633,100.0,53.83405769368236
7.255560501267797,43.296091447393295,80.91927090544733,53.88743702968798
5.1722217365179555,67.69974779734275,55.996655488957764,49.613794655496974
3.5061534298596646,62.69522648251832,100.0,55.42905888119204
6.980332477918578,63.605773165572906,99.71667341165907,66.85507324407077
4.565737850107595,57.54670352851688,79.09060112433718,53.731870555035584
6.053073367344615,56.22758467230042,76.04502450764105,54.815059158706646
4.045178587614399,65.4359325563353,84.05647545540648,49.83717414601807
3.7003462290051274,46.53063779741446,100.0,51.865395752099786
5.168336460371393,80.5461776854862,85.13695426033598,60.77240559849159
5.025657287087371,53.550390543002386,70.8110594441009,42.79374755631897
5.9596540707336665,66.68056690752302,97.95073981244306,62.781845948323635
4.462708493380515,60.13571460049253,90.00340389627935,50.76702405147577
1.3272804324592054,74.75299827027487,71.09114701143719,40.16990857255691
4.1344522328232225,73.93154590713868,78.07104759679308,58.28322798975207
6.587636934287631,72.6055683445325,83.28910781959615,68.29708496313177
4.405247841513787,47.466616796276035,83.43502159156658,44.98576603134842
4.507233194970904,62.11314754102621,94.24494712650508,51.60556898877879
6.972753011811874,89.03389517325931,96.00061457058267,73.21224284360414
3.5760535454821545,59.87170917202325,88.76670644506815,53.04003488948283
1.9143935635142006,80.73921838664468,95.85355247214397,40.357711143003954
4.678737760949011,64.84787787710258,89.68354890361654,53.76586061649501
4.031652097502526,60.3535453885098,74.88573290474967,48.989778306887835
3.067507360493492,67.79840886671879,85.46260662509188,53.54129436032774
4.649243088202619,52.51692992283936,79.81996542387726,53.98131971668948
5.983011294493568,78.49810666417692,96.55810940446148,70.45123112505397
4.981422876864369,52.19116574864103,78.1216057489825,41.040141493518135
5.613962145372476,73.30492957108082,88.43616678030577,67.21313006771624
8.626815397030846,81.17913299472833,78.64943783598956,79.46186250717659
4.314242276884872,71.38595646942579,68.78975069646869,54.6812798490137
5.556697269289339,56.46474911486398,85.87580044394491,58.18755559633677
3.9815732748017307,67.78559937330809,87.98068963911255,54.69808277457231
3.3072805602260544,53.986753262783296,95.26248531430396,49.03737046248569
3.83018469316446,61.830036348955154,92.14097010886907,52.98774191588915
4.042482856956623,57.15075073908096,72.80337495617677,46.03561461428819
5.718951595094251,53.58129421126591,84.74562162029288,61.003435031526834
9.698151573401514,74.45862686177873,74.3227669477719,78.40196684979465
3.5679131274483193,79.75911950497834,76.85206282261004,49.93689763240408
4.166749388769075,80.79910073449916,87.96185687756154,57.524647088600744
4.873753973777504,68.63176952723593,90.14628834612482,55.19279284355426
5.791597697419494,87.03717119566537,69.2380228902243,64.3653730579273
5.52710162390957,54.846523444684706,88.23335114087378,58.283190383579885
7.5681915878962345,84.2772378488947,87.9893726776952,70.34335359531642
0.14721585892958355,78.6434182777894,73.73279020201073,37.98948313526715
0.22614025960865458,65.59747395206142,83.64032694212642,24.440602208711493
4.008243655979701,68.34598480214672,74.3197292814873,54.524517207902704
7.1946003750874175,80.54458716516041,66.68365575472208,69.66830079281937
1.8687039367888074,74.92803990125063,95.34110948479844,44.67811711703348
0.0,68.92223190308286,94.04293845211171,31.123012411263822
6.142358812438418,58.24642927257632,83.22942467458343,58.30963731401383
5.487314447405429,51.135588480630396,89.44033718632835,52.76671947374022
2.8195831864011405,66.62472086235917,73.79355409171421,46.62261706200561
3.02892079855814,47.83483703933973,93.59852855810423,53.86402945097012
3.0605125607306514,75.9833495498259,86.72617428986798,52.58626852680912
5.22107063494788,38.385311472894294,72.55270416720913,47.84130458082159
3.747369447633986,69.60482345607446,88.13132994664035,57.27287138004008
5.98812783795104,60.84764709960012,88.75971904480353,60.72447145529826
0.0,58.40879169366065,79.95020493927804,29.008562869370202
3.286296269744401,60.85195024062894,69.80976453724449,38.89729293634075
2.7478920781778995,21.765957030012473,80.13604434922745,27.839987482837756
4.487318643255016,58.37154480147949,96.31497196770779,52.625543631966224
3.923904483019723,51.9846353869106,91.91287684542293,43.79658683789604
6.595687559791533,52.17478176860621,88.16115851268667,63.22189668840941
1.281326456679885,100.0,78.07705212825061,47.84605201293785
5.090982952661504,44.1662263364613,79.21751113786438,46.67425181646639
6.116672846423411,70.94210855211261,75.91621875083527,67.02465321725838
8.71329487312391,53.06617633658187,86.70700537533965,71.70519944076416
4.03646805781305,51.316824899715684,87.17570433459753,51.692517651218
5.6489172087050346,44.79794785585524,96.35433325729565,58.06526722838262
1.3922744148752701,81.92450494313303,70.07643358401465,39.13123017848227
0.2160875913739524,83.06622463648185,82.76363864274445,38.14745816282918
6.6895487515634,55.69603881440448,78.3341278649687,68.28549283225446
4.9888794127038585,78.68206666619005,85.48036283041243,52.660695013863155
7.357025379596846,49.462575261601,91.66565474360115,67.42600182818263
2.2531942220605017,58.98350308783473,78.17118035868751,36.8654029452424
6.039804279057505,75.1844563222472,92.17253447609973,65.84306082218764
8.737635681087706,49.981827388953405,90.75200015390034,73.08685497234782
5.839411216714532,53.91032620331206,81.86795635971431,55.93623751554719
5.5531630111820975,65.36753755543498,94.43848550587322,62.54913672891894
5.0171121616487,65.55939445954412,89.87066574762771,46.44591907309527
1.8582370857481756,48.825251820410685,78.16017462627596,36.318884327581706
7.711145871420696,98.49459104287887,77.44249905758008,79.22856601516735
3.7782847203898684,52.34255711546309,93.59408782593823,43.191722639137296
6.008966512766034,79.2915759975319,79.52446289017904,61.71931021718534
1.873931386857493,73.93782801156938,91.65034812636047,48.31299620011649
2.641080670984439,52.91945612085981,73.94914093367669,40.496923957851635
7.870174798444471,71.94888708731517,94.95861763573889,78.20298101730225
4.305395422084314,52.391237513289255,69.12630566285343,43.07179481718858
7.906550952085089,66.06275253701756,69.11116624552433,67.88505604744081
4.843538681882964,77.36090659895162,80.28331205393059,56.542909646845004
1.3162044540842852,56.62672990417519,97.64508982744299,43.76783410270665
6.784135199463441,71.17221104730072,95.58960776564737,65.85003065750688
3.820215364488784,56.359819552716516,91.87122523235975,48.76588707593537
6.397377627034087,67.63462402042474,90.47680766683587,66.63521757395193
5.050421735080164,66.5920625855488,77.85670856958612,49.6149252921781
1.9137635441142593,59.50042248827465,70.28672811386846,43.16346339899925
5.328589530741138,37.53012846201557,98.25436235841343,44.22381232180326
9.3924462843056,76.71335706573512,96.42944500649165,76.6171553162137
5.985972917028919,94.85714123480903,75.2680465345278,65.82185937035337
4.884964493989074,67.09417859848827,87.04221706149244,47.312150030921906
7.150686803913795,55.80442070048534,83.0543057694875,57.93188009667878
5.4213369304062216,68.1213827515484,74.76463893679389,60.75397183504899
5.4190684605255885,82.19039915554094,70.88857692764361,56.67175011304013
2.816749655681795,84.1931494543332,87.76264005317432,47.42739374991886
5.467696051579197,78.675291854907,83.38040460481578,61.76760887917791
7.07088683283389,71.67769990047898,80.47277986380811,68.65495806779039
3.3278756957999507,75.12951388451869,83.95261307440255,48.3042212174915
7.848991642493895,66.7742839949844,84.28503249704906,71.38521150186205
4.816587951709748,50.659456081858835,88.1790290277914,56.26621487141893
3.2244609769229187,59.32173852795339,97.19299791268324,45.22721045602405
6.995264153840489,60.15617751517043,94.34332618372184,70.58905492629334
4.426411528523461,69.38834985702712,92.94104835967661,60.36698642674253
6.519029774972216,38.5401899791258,80.36286450992262,61.114918086280625
4.4164827354829255,72.66556529366919,77.97555173139638,52.9859866420489
4.880347712940193,34.80556914134054,78.20791222608135,49.43724294701239
5.987120408668583,71.1700193283939,93.8353892875339,70.70384977663011
5.581794115180012,82.54768875049643,92.66464791704458,63.5641990546415
1.008936439096523,78.42259325949641,67.91104606026394,45.95591444680232
2.7575125198112165,51.56439977974901,95.0009285727629,44.60589909833268
6.858819969581631,74.35405236505753,87.60433523602833,67.11027407008905
4.735726822196906,75.56533712028963,85.2119170171607,51.92597768748104
3.9525373944571562,90.58663966318942,96.03797924859371,63.455122531216176
2.2828519694850513,70.48570459314618,87.78137862957983,54.174867535278715
2.840527357448303,80.39178731225302,76.12441401681839,42.51289731640602
0.9564027200761052,58.44310851794751,77.43019837560105,36.71613110414107
4.797438562596934,52.21904376538966,87.21797779820838,56.089934108976045
3.803124838837906,77.96387756667718,86.81891360643581,51.62311345789159
3.0668242180293697,78.1721907603842,91.16224903871816,51.48118342650354
4.8637531496640936,55.46783319672497,100.0,57.795834121682155
5.727941261705476,46.82250758030763,97.54408429630882,49.58559867270832
9.18639586441989,66.84865363502522,76.06739879222762,74.14007809818617
1.9762331608735728,65.65666524147214,85.62239692554932,36.87293755337343
7.318762086601044,68.50813005234444,82.09531935247014,71.8021055305307
6.946203122030144,78.28743619053654,87.6533461674762,72.26220988090985
3.4418145212465987,80.43291489190655,75.0481033366228,48.899482607048085
5.406471909172062,65.11778714588941,70.59538623042644,56.12649373134002
4.084733501324769,50.07052145957229,71.50656950156329,32.835006158470385
5.371377160837477,54.114805836526,60.25043255435757,52.993962222089785
8.0182620268091,56.049880255885654,77.66448473909736,68.7340082551279
6.211212465262626,63.197587548354406,100.0,61.85141366967498
6.017216746466884,57.28148995542712,80.37126020616348,65.79462800598466
4.139381360090715,61.3285846033055,88.03004893896292,53.55841395037228
2.0318866701513296,66.10706006399863,74.06522524275987,42.14930709240085
4.583063578919184,55.35385687142326,76.9395632073688,56.268949952681545
7.41321630972783,69.82991589592726,75.0043008502381,71.37606053711133
1.9456642868207048,92.41468638259883,78.76181020364405,47.0205999836536
2.88982126364661,62.4991188461668,84.7455661195524,48.01105612951655
5.252535472468137,54.77503277252908,95.9282759446559,62.33808678064967
3.030690430305475,69.60020617503835,98.606145108152,55.28142850308496
3.414953105769575,53.07370292905843,91.63279762493018,48.535281179662675
4.152802836543646,62.79036517768125,92.35495107404415,51.77198953853528
2.268765191619701,54.8233176934844,81.16746357278714,41.466313056787115
3.0517563075672633,48.95228420228695,100.0,43.15747035047817
6.4068558335746175,51.821291965467374,77.38470977051614,57.24735871326041
2.385260435538072,55.0878381857777,84.33933031179296,39.58175249043926
1.8042557310103247,49.37422662476081,80.98459436396118,34.755776583820634
3.7399500409322113,84.18220711013808,95.05022119191278,56.671696853259625
6.463911005019692,71.47060661775974,80.57128254031431,69.83401655798399
4.606156384006221,79.12718466076458,86.67459587866547,55.540569671477954
4.070837843768763,44.6250559990856,94.3700736852779,51.810938532344096
5.0887175950312145,60.59088589433742,74.3600131301161,52.86089868045888
1.508585134280696,71.2877223000012,91.03928545032402,51.19562466227201
5.989411307550065,89.79064082943884,88.43595339951517,75.65414032493717
5.766870062807288,53.70932173910344,76.86529468037386,53.871355227976316
4.181383051808558,45.70544129678931,79.38315081593362,40.14879499101651
7.011849023592833,67.85938144342838,83.84555845746559,62.079783929035884
2.7450078020939226,54.89375387723001,87.14187374183919,52.92447271633789
7.255817986507138,90.58718902240668,99.38921323499748,77.1766723076481
5.308987331190503,73.13020823546182,100.0,72.16338211380013
4.326894820243654,60.71478536931,77.51772343899373,58.76113990471444
4.9602527292633765,60.758330151158894,100.0,64.93818493688936
4.785470468378117,63.10073331849304,80.43310458816418,51.62313385978118
7.440565792835434,37.629794970000745,100.0,68.11892736546157
2.846641745057973,65.62958125311216,99.3722518496432,52.2299422765369
3.4749615217068035,57.695241730443264,74.93230125285248,51.86575545886548
7.07260578414496,74.49134490809888,70.94526670066801,61.800608309854944
3.8089301296322815,51.53558332453393,86.20401800018958,47.572944003382105
6.801066154663183,75.23795301299272,94.05089826856542,73.10180594878935
8.398871966017419,73.14468779872213,85.27169489445467,81.64968822088467
4.196409946116733,67.39588462684078,85.45172783724838,45.722144309292936
6.362724653150611,83.80550462230843,89.44142624559834,78.39914846039552
2.692615437320283,36.72892812974909,69.379669782387,34.16237759283451
6.509466596135619,71.65822083705298,86.13232347586477,58.570031606505445
5.3988479719735345,64.32879852168122,76.91642534319934,50.09836302122098
5.94607656432043,63.888933965520735,81.33556999099343,42.91849265701852
3.70885585592921,50.272866274432424,72.22899159453303,38.85201172881963
1.677833168865655,43.70515183414249,71.89486407232603,30.871637922096856
6.006504129499009,78.38480216305825,88.25316785705206,70.86680385798532
0.873193695041091,76.82171538009581,83.64970961989542,45.63542262859359
4.36529901551493,91.97927947098304,100.0,66.20263472784715
6.88236373283994,94.44356107629986,81.19302752277157,76.12550648970661
5.3837954717460725,41.777950027665895,92.48539480731387,57.868994257002626
8.896685289579626,62.680961087056346,96.80717548017175,81.00163462554949
7.050218305163547,68.76094507953695,86.79044980294356,71.06987540314057
3.692203223348847,79.43054392516791,87.44857031586166,49.98873293941507
5.054626759702877,86.40257968254485,97.29873682089342,65.35563727621856
4.905258594911128,49.563635886635865,98.32392785466334,59.09232845456815
1.8356464733077456,56.88506486551259,91.04691543401394,30.713819098157547
3.1192021670312933,85.56258699679324,98.94690134284862,57.275483229552606
3.8784781860402795,39.90363487790052,86.97437591305781,43.31387709698732
0.9275589942881268,48.852297129251085,74.15689305803689,26.45836018335441
5.094986936503286,71.5666895840127,88.1630523189939,59.79997140456784
4.501856310693919,95.81493603995206,78.34151485553197,60.723020444210476
1.6542121973768515,39.84431780804334,97.51882566844073,32.361717054667174
5.8084257305546645,65.89356019231289,82.30679650096853,60.45685910980727
6.431745489381919,73.316002662752,94.00187721237333,63.853700239613055
5.454068957729778,87.04740786173006,76.9770846360606,64.96988969360838
4.35186364958206,71.70091964843522,74.53935476099453,58.30134241259452
6.18288430350371,37.375179788894194,82.8723058463082,54.17125590043974
6.360440720953382,45.71126084950539,71.89108014652608,60.83949285666305
5.614807139439376,85.58040089059483,92.86816380243381,70.03570947029745
3.350775499130478,71.6039406055744,97.19121134935044,52.303768467031006
5.553201531022362,48.1125906513262,90.84029492742944,58.08594010522048
7.390961301650957,72.40245092677603,98.98499477327458,66.27526865471522
3.8067418827765396,69.6073858029381,91.90113113915618,55.862485677492536
9.195878678264862,27.583010220311614,80.84380642549363,67.08402080981693
3.948738132029231,33.50823433273584,86.12094831343703,49.69833219913782
5.064814026680272,69.66165796630264,86.29609743172799,61.747980291532215
3.6550288079873274,95.53140476029874,96.89443219395424,59.093608397201535
5.446541671840522,68.95634608315862,85.8732983628113,57.62808306852975
1.5155566147294497,28.25858787808096,74.10489442539301,29.049327996827717
3.9079164023665576,40.81369001834422,71.69661115409431,36.11243893400927
2.8157575993028656,74.38641914503721,83.15743575759737,51.990964303009925
5.270676695784582,76.02166536177387,85.57747912461046,60.72125281834877
6.988894751017815,62.08673954406461,71.68922234264272,58.85874026854522
6.2920123742291025,57.741655252847394,96.20123350300449,64.52791466634312
0.25668127828221543,76.90817775882974,83.03383556297872,34.9987136707613
9.08413930585576,81.5730971855066,93.95403670861423,77.7041264965622
5.590559881241736,75.40942564115879,76.5179178382544,53.267907078524324
3.4470017190139997,50.6913314096553,94.27361704416788,42.28159504870975
5.314255837981881,78.48865852210827,74.83537496995102,63.18002568372617
5.352379645005385,59.70479709763326,79.48168407000333,58.072897896789
3.6663025660968724,55.97642756671971,80.83327948813196,44.6455332240545
5.395833334684151,55.38993479965849,82.24769049867677,57.676441127343395
3.7850554247593857,65.31612414015032,95.85103070720889,53.06688467327725
4.191276014619954,73.55471098467332,88.73041391645248,59.58852981415896
3.6274417284898313,34.690453412885205,75.1267233262781,40.541710649160464
2.1346574205206945,54.038720342736596,74.2237198636412,34.854535484630325
5.291672940430768,58.08677656413297,86.5797667958369,56.320523169371974
6.170598873032676,80.5455770068091,82.6163213708286,60.92004631653397
6.029767192152745,51.999402707770535,87.0519477992814,67.41648498241348
6.639850505270468,60.03526719598848,68.53501645441081,61.57692917035366
5.648680420029736,77.14454140065361,100.0,65.19599564111536
3.934549003566193,65.59401165448676,67.91806003674144,47.80510121135091
6.679327728862377,87.99681864008065,82.86285461903374,58.24187058410656
2.28496492031613,62.74760408838544,77.63870557810823,40.00848900064332
3.1986572349750397,93.24462171321726,72.66267487937985,50.63956728977349
3.071599857153511,95.9402287654692,91.26769946267238,55.10043469015293
7.1601121182786205,71.87066414323246,82.98899591814269,66.33707160927716
6.885577028280151,71.27412668877177,73.47029876227575,65.28363918368308
5.97461047408999,73.38538794828158,80.43289341866063,61.61766912018848
7.1438597304235945,77.24891388661032,91.59507482487244,72.10659582572646
3.241434435176024,66.85569642335068,94.77584008650737,60.58661770087733
5.6971902397219605,82.53108156839866,100.0,65.51684948719347
4.749651143233671,72.50583017616687,88.29589311713518,55.91894231317818
6.693764207769828,85.7915893308505,79.91771412722538,59.73620613220224
4.769551534895605,43.208451637425384,78.69813931448907,42.41070861215374
4.230114223179838,68.24393896905141,90.12847859395822,55.11308926137058
6.08181703712198,80.23170196125409,98.20199854369248,65.3945126819861
6.752338334382466,47.877117041609296,65.25900706235127,54.58103116454276
3.6633096103063965,71.458522026896,84.80897342946204,48.811141568266734
4.877848657295248,74.1294009556087,72.33456837776313,44.588501457267384
2.8831187327166945,90.91838454580241,85.74918260590782,58.5348131212861
0.0038779650141211874,59.90665418008818,100.0,35.638017894330204
5.400919262827458,68.16710891865839,67.245771348647,56.092602199774056
6.217810712509264,56.66272936509184,68.40055235017485,55.2049003917754
5.524133618173451,62.88772102936273,100.0,58.42674610807603
1.1008765644912657,89.2918295348849,88.27790721548031,49.056622047229965
4.298301139847051,64.5618798731694,84.81237123322524,45.5348024358231
0.5633044798978375,54.361505848027306,94.07212275655105,29.20391177847671
7.7394022153083695,62.25906769694735,100.0,72.87845714153235
2.827890835763828,57.216157428135574,87.72331633796942,50.80204068121683
7.510807218919792,58.37939937954891,84.8930817250284,66.9272015966612
6.891739287368291,56.91669077101823,66.13623641757951,58.7267276758866
3.1988192949278766,57.500682625366196,76.08612452874094,48.16140372932789
2.73443009746451,47.198290244449616,66.43278035003269,28.636623676834144
5.700740432772676,66.03839684722469,85.31585512061689,55.731907703337015
3.3113519256338577,50.32087673051996,99.19134917988359,48.33062309610497
5.204969284316415,82.12096395282788,80.81807437193045,56.39031754484436
4.034344818386163,60.32014184580246,89.55330999313051,53.7696977364168
1.4376831710687332,71.12870544953296,93.7512041084038,40.86559307416587
0.539063961751082,71.15983887435978,88.9525184106183,41.3790137837238
5.453368496989194,37.45406668607335,84.11204122698544,47.16501441504696
3.8768845073387492,61.00253853261313,71.38344338210263,48.93050300481728
3.8938203661717354,90.77650315960877,92.14257190691357,53.871539012361026
6.3917276781875705,53.36185573781644,96.9403999742366,62.05003008118002
